names	lfc	padj
C14orf169	0.39421847	1.5770235731718084e-25
ARSA	0.394087	2.740504422787433e-42
FAM50A	0.39329487	8.350979690326997e-46
RP11-159F24.5	0.39294535	8.53281139369608e-31
RP11-1072A3.4	0.3928511	0.00011067988477695355
RP11-506H21.5	0.3925238	1.3039889747738613e-38
TM2D2	0.39247274	3.834808742862763e-43
SBSN	0.39207718	1.2352134768138697e-40
EMB	0.39188707	2.864396459420312e-47
TSPYL4	0.39162603	1.1559423733612527e-26
P2RX7	0.39156395	6.139603030173107e-08
DCUN1D4	0.39093018	3.4053208401672406e-42
GTF2A1	0.39046243	1.1785504840285806e-38
RSBN1L	0.38985044	3.1847470781213516e-51
LINC01299	0.38981903	1.4205241434108848e-46
ATOH7	0.3894637	2.17098210295093e-56
LZTS1	0.38937944	1.0179233345561269e-55
MYCBP2-AS1	0.38895252	1.8424951536863183e-29
RPS6KA2	0.38877043	4.626921706458795e-47
ASAH2	0.388099	3.7584698005527373e-25
RP11-54O7.1	0.38809648	8.492795816360437e-20
ZNF688	0.38688403	1.8314902526088435e-45
RP11-181C3.1	0.38687852	2.649093582099737e-32
DKK1	0.38668624	5.644094246835572e-65
PPP1R3E	0.38668004	1.365211583283132e-37
ZFYVE1	0.3866108	1.7117738904351585e-39
RBMS3	0.38622048	5.174962589967239e-86
C11orf31	0.38619038	1.6785274397587566e-28
DPYS	0.38575208	4.108598135125546e-71
AIM1L	0.38537672	1.7324735360288313e-42
SOX13	0.38525894	2.2545149115657816e-32
ZNF737	0.38468274	1.943666714139803e-24
RP11-356J5.12	0.384631	1.4368925797899736e-55
DNAJB5	0.3843693	7.635510094649314e-35
RNF41	0.3840872	3.187470050608701e-43
ZNF835	0.38396502	1.1260595283114748e-44
ANXA13	0.38395447	2.2301604342646694e-16
CLRN1	0.38391224	2.8659090611661815e-75
C11orf58	0.38364637	2.873684267073866e-55
ATP6V0A1	0.38362888	2.9352227575372286e-36
IMPG2	0.38347027	2.1077510682211376e-55
SLC26A10	0.38335732	2.459892741163288e-38
SOGA3	0.3830789	7.415804083175074e-39
PBX1	0.38279837	5.622962053930029e-24
NPR2	0.38244188	1.2909022254427725e-60
ITGAE	0.3824163	2.352998906952197e-33
STK38	0.382408	5.429981029356047e-46
GALE	0.38221732	9.409183275453884e-21
CABLES1	0.3820916	5.93962017733799e-15
CTHRC1	0.3819097	3.628056969010071e-47
AC010907.2	0.38108706	8.773322362820088e-45
NUGGC	0.38063166	5.480605886981874e-27
INAFM2	0.3804609	1.8985072927348048e-39
MAP2K3	0.3803841	4.655767314402534e-42
PPP1R11	0.38005033	1.9103508423024345e-41
WDR86	0.3799643	3.3265274473754336e-30
PPIB	0.37994644	1.5388326472978104e-57
ATAD1	0.37981555	3.5127874471251536e-36
LAMP1	0.3795349	7.987085913350504e-53
NCKAP1L	0.37943462	6.643953967314556e-22
CGRRF1	0.37820813	3.9666966821040656e-47
FRAT1	0.37774175	6.537375319577148e-29
TSTD1	0.37749407	1.2547691897665392e-26
ARHGAP19-SLIT1	0.37739563	1.6653827907748578e-50
FLYWCH1	0.3770738	3.788905152764419e-36
GPR162	0.37641495	5.524276604394349e-33
AC007773.2	0.37593964	2.860494437414759e-29
DUSP28	0.37558097	2.446805075275966e-25
KLC4	0.3751513	2.5989159598955227e-25
WDTC1	0.37469196	2.5512904763885793e-49
UTF1	0.37425956	2.1200185112395985e-06
LINC01197	0.3740574	2.6112510786883625e-85
MVB12B	0.37400317	5.112019185546138e-42
KDM7A	0.37369707	2.0820105623761618e-32
RP11-753D20.3	0.3735244	8.335852079560278e-45
RP11-500G22.4	0.37306058	7.649146506376017e-23
CCDC127	0.37299737	4.1462249624849816e-31
SLCO5A1	0.37299493	6.432365059080433e-46
EIF4E2	0.37294847	4.511892032874909e-66
CTD-2256P15.2	0.3729035	1.7831887443774285e-14
RP11-281O15.4	0.37256366	1.9701776995159044e-42
PFKFB4	0.37227374	4.331601677773233e-25
PLK5	0.37145272	3.9756110136569726e-53
KLC2	0.3713742	4.657684753948519e-36
SNX29	0.37128323	4.191670133234038e-35
TTC39A-AS1	0.37093624	2.748186845759401e-37
RP11-1C8.5	0.37043315	7.300945454472889e-22
CERCAM	0.37027892	3.154764734826962e-62
SH2B2	0.37025622	2.4287983438327827e-32
SYCE1L	0.37010655	1.733671512999074e-38
RP11-568N6.1	0.3700371	1.2811444231209434e-41
RP13-582O9.7	0.36982268	2.2276535847690485e-38
THAP8	0.3697261	2.6835104579990097e-39
RP11-44M6.1	0.3689399	7.329533969326944e-32
RP11-182L21.6	0.3683058	6.893783797943305e-14
SH3BP4	0.368282	6.326382736619081e-41
PTMS	0.36820906	2.4389923530338612e-19
VSIG10L	0.36804482	2.1007492251008273e-24
ASTN2	0.3680206	1.0712890189808766e-13
RSBN1	0.36795822	1.1054944745621286e-32
NIT1	0.36773905	3.3616208433310104e-47
NDFIP1	0.3671979	1.487276010067479e-37
AGRN	0.3669201	2.8297890012384843e-38
EIF6	0.36680257	2.8579584976237944e-35
XXbac-BPG252P9.10	0.36674517	1.4469002500679461e-12
SPG20-AS1	0.36660734	1.6144372703583297e-29
FNIP2	0.3663885	6.745444425192703e-31
PEX16	0.3662545	2.6740419022684548e-37
U2AF1L4	0.3662107	6.866586125566917e-33
CHMP1B	0.36598384	1.0732333677985947e-35
TMEM132C	0.36594573	6.237124374910701e-93
CHCHD1	0.3659217	7.912668666565301e-73
FBXO10	0.3658841	2.536268982408575e-28
PTPN7	0.36569297	1.927318905681455e-29
PSMD9	0.36546054	6.319514998910299e-32
TNFRSF21	0.3654303	0.0005197371061015921
LRRFIP1	0.3653641	1.0281056880440242e-31
CAMTA1	0.36490896	4.654375512322766e-23
FPGT	0.36465526	4.1906636486380745e-22
FAM219B	0.36453316	1.3016241743855394e-43
FAM172A	0.3641673	2.4245096934123574e-31
CTA-243E7.4	0.36389592	0.8669726660429161
LINC01353	0.36389276	1.2994667218320993e-75
AIM2	0.36388582	1.1829530871794589e-28
RP11-222K16.2	0.3637394	1.850779152560111e-35
RHOA	0.3631823	1.4388151751474702e-39
GDA	0.36312625	2.407384048346752e-22
TOLLIP	0.3631211	6.096971789493827e-37
MFI2	0.36297274	2.6127613539084415e-13
VASH2	0.3628439	2.7204824149269306e-39
HP	0.36224973	1.2122824077653671e-39
ICAM5	0.36218894	7.544997360778273e-64
PAX2	0.36215696	1.5545622178977313e-121
RMND1	0.3620611	5.81457998194676e-49
NDUFA8	0.36205772	6.621538721259609e-33
VSTM2A	0.36201614	3.866861737558122e-68
COX7C	0.3618905	5.703813647619003e-36
RAB11B-AS1	0.36127383	6.429161536159682e-31
CACNG4	0.36099768	2.3648918094366626e-38
CRAT37	0.36099535	1.4830086968036207e-36
RP11-424N24.2	0.36086425	9.038126149463366e-30
PPM1N	0.35965386	6.640214909846232e-47
CTD-2008L17.2	0.35965288	3.9127111872502926e-30
RP11-16E12.1	0.35960898	1.145510851896389e-27
DNM3	0.35877308	7.58301541836377e-57
GPR137	0.35823902	6.830587013542213e-36
PDE1B	0.3579016	6.497284616093235e-35
HP09025	0.35787502	2.0791312851417036e-50
ZHX1	0.3576148	3.37962716451548e-39
BABAM1	0.35737628	7.2061995764301606e-34
KLF12	0.35697407	3.2315686937375896e-31
RP4-798A10.7	0.35585433	5.668341389353212e-35
FTCDNL1	0.35551444	9.428458031675741e-75
FAM167A	0.355452	2.0006224053065894e-26
ECH1	0.35532388	5.286949614648052e-35
ATG3	0.35497954	1.9535007028233714e-55
ARL6IP6	0.35489652	2.342775052654697e-28
TUBG1	0.3546324	2.920001092195111e-22
ATP5G3	0.35451406	1.3325400373789028e-27
MRPL23	0.35438845	1.0776697989043227e-23
CATSPERG	0.35421032	1.3734601239297122e-42
OAZ2	0.354144	6.854309073201566e-39
RP11-273B20.1	0.35372034	2.944571563200978e-13
SERF1A	0.35367703	7.349530972815493e-39
CTD-2378E12.1	0.35350898	2.4644619658009548e-31
CCDC28B	0.3531589	3.5973750822625125e-32
IZUMO2	0.35309446	3.47402785504309e-22
NAT6	0.3528746	1.312469893188521e-31
DBNL	0.3524202	3.1668736462700595e-42
SHANK3	0.35223985	1.4216268138239305e-25
CLN3	0.35173333	5.71202148264905e-35
CDC123	0.3516364	2.5585704583205703e-39
SCUBE1	0.35125697	3.6114183494242536e-20
LIN37	0.3511835	1.084553803474317e-34
MRPS11	0.35089245	6.666584805195329e-57
RP11-588H23.3	0.3498113	1.2720645569138301e-22
RP11-981G7.6	0.34949803	2.9540108410523617e-29
GOT1	0.34932315	3.007556614400679e-33
LINC01315	0.34930322	3.2409667241550324e-31
TMCC1	0.34913015	5.570397081065018e-26
DYRK1B	0.34810746	3.083394677920422e-40
ARF4	0.34770593	8.021599411086345e-35
RBFOX1	0.34753457	2.1340985522525115e-60
SMIM13	0.34739903	2.273341824430569e-11
LRBA	0.34731397	9.58142441220667e-21
RP11-127B20.3	0.3472994	3.713400964587723e-23
SPTBN1	0.3472828	2.350528270025871e-19
PTK2B	0.34721914	4.640404129281701e-20
G6PC3	0.34702736	5.3750884126883794e-15
CEP83-AS1	0.34651944	2.9612061896038343e-18
LINC01144	0.34630808	4.663805295549722e-37
RP11-554F20.1	0.3461518	3.2248553832229597e-41
RP11-752G15.8	0.3460468	5.916944590071286e-12
TMTC4	0.34588632	5.3185468492538195e-20
RELL2	0.34529108	5.3000772476443046e-14
AMER1	0.34526035	2.7800520834087134e-28
GLRX3	0.34486926	3.605432410543656e-45
GRINA	0.3447599	6.535910537310246e-49
PGAM2	0.34449744	7.396115620606056e-24
RP11-432J22.2	0.3441556	3.452741522819669e-23
BTBD11	0.34406626	3.683130278183138e-44
CH507-254M2.1	0.3438498	1.5164806510630414e-26
GDF11	0.343679	3.8241932192260994e-32
VPS37A	0.3436498	1.3461615717720084e-35
CD33	0.34310097	1.0574823698150068e-26
SNRNP35	0.34279945	1.7270453887835847e-47
ZBED5-AS1	0.34244034	6.419886615824628e-32
C14orf37	0.3418258	1.49521500845693e-26
SNAP91	0.34171456	5.153630701230263e-42
MMP25	0.34154812	4.739089027740337e-27
MYO15A	0.34149742	6.163944191776514e-61
LLNLR-246C6.1	0.3414769	5.2310442449325374e-08
PAK3	0.34127542	3.742500669115773e-35
FGF10	0.3411719	4.2381204282860014e-60
RP11-87C12.5	0.34071577	3.1613965225314062e-22
RP1-122P22.4	0.3406951	3.460405931470671e-35
FZD10	0.34049633	1.5417777915803156e-95
SLC1A4	0.3404045	5.409885046649314e-21
UBE2N	0.3403931	2.5643869322173006e-42
TRIM62	0.3402012	1.6103787448779802e-39
ZBTB41	0.340108	4.450514099180767e-26
ANKRD13A	0.33950996	5.077998294614222e-42
RP11-396F22.1	0.3394629	1.504160857489567e-09
AC024560.2	0.33859348	3.602621519968331e-42
CEP170B	0.33841968	4.22885711441061e-33
UCKL1-AS1	0.33821893	3.923408458236936e-32
PCDHB15	0.33814397	7.385293853816294e-36
ZNF669	0.33773887	7.921177583154475e-36
SMOC2	0.33746418	2.0839458510753702e-53
RP11-48B3.3	0.33722585	1.6137341695014284e-11
PPP1R14B	0.3369597	2.4147835232691e-27
RP11-1055B8.4	0.33693373	1.9519650328739384e-23
NAPA	0.33687797	2.041671620056684e-25
GPR173	0.33657342	1.8644113871376618e-35
RP11-341N2.1	0.33655247	1.216305435110977e-16
FUT6	0.33643255	1.2884310281055835e-23
U91328.19	0.33641022	1.8844723492091556e-29
P4HA3	0.33633238	1.1662269757486606e-27
PRKAR1B	0.33621636	9.601004512669713e-21
MTRF1L	0.33598506	1.234042393520334e-42
ILVBL	0.33527854	6.197008152986457e-43
SLC17A9	0.3352582	2.6950492902809617e-11
NEURL3	0.33494753	3.465533683291457e-19
RP11-435O5.2	0.33488792	2.1798711340220545e-30
RP11-318K12.2	0.33479804	7.111076657077526e-21
DNAJB9	0.33463404	2.1686507953638986e-30
FAM120AOS	0.334627	1.3365265472610397e-38
RNF113A	0.3345889	1.268219034252669e-38
FXR2	0.3342455	9.774090314791456e-42
HINT1	0.33407217	1.5269252768886392e-33
IDH1	0.3339881	3.1748060907443855e-25
OSBPL8	0.3339399	3.7522885512776806e-29
C6orf203	0.33385235	4.241584440283041e-49
SLC39A5	0.3336086	5.6179576094348064e-42
C12orf76	0.3335917	8.897503692159139e-42
PNPLA7	0.33350447	1.46290088398746e-54
BACH1-IT2	0.33292598	9.541186247499522e-35
RP11-875O11.2	0.33241907	1.4573528398588723e-43
YAE1D1	0.33230755	2.2540587863256573e-33
RPL26	0.3320601	1.955998350154916e-12
LINC00907	0.33195472	9.05064577682279e-63
CCDC183	0.33158246	1.5883725418691781e-28
LRRC75A	0.33155853	2.7614583535681506e-20
MUC1	0.33140963	1.2539299332104227e-28
APOBEC3F	0.33120713	1.3588081677287903e-33
FLAD1	0.3311491	1.2071189380626463e-47
KRCC1	0.33092093	1.7775714685521713e-32
ODF2L	0.33080518	1.1937897099520373e-25
C21orf62-AS1	0.33064985	5.651787504785536e-13
RNF145	0.33045822	2.9968431022249384e-24
SULT1C2	0.3304398	6.084812697387151e-32
RP3-394A18.1	0.33031845	8.618937455670406e-25
FLVCR1-AS1	0.3302044	6.09359602708526e-11
RPL10L	0.33012947	4.122020217521604e-26
AC002550.5	0.33002692	4.040206062094407e-30
CTC-344H19.4	0.32948497	1.4927681957179817e-52
NIPA1	0.32936662	8.898571915562084e-39
MIR219A2	0.32934374	7.729476890704945e-81
BBOX1-AS1	0.3290184	7.843320722587298e-17
CYB561D1	0.32897383	2.2232115999797945e-59
LINC00667	0.32886028	1.9772062254724658e-34
SHROOM2	0.3288151	5.154069400822838e-07
NBAT1	0.3287952	4.741398731523239e-31
SUCLG1	0.32853845	6.460237654137703e-39
WWP2	0.32838467	9.623443233269252e-30
LINC00339	0.32807627	6.707012976984674e-24
ATP4A	0.3278182	3.2142813645482324e-23
PNLIPRP1	0.32771534	1.2286432771820726e-14
C19orf53	0.32757428	9.142962099437237e-48
CTD-2013N17.7	0.32744238	2.812746265731527e-05
HIVEP3	0.3273502	7.051281688460235e-54
AMER2	0.3269177	1.2196668117642376e-38
OCIAD1	0.32675081	3.266009657310468e-37
ATG10	0.32665017	1.5015964831019024e-31
NDUFB1	0.3265103	3.738292498652138e-09
PRMT2	0.32629752	1.3570245789677443e-24
NDUFB5	0.32620823	1.1250565263850126e-47
C19orf70	0.32604188	2.481731197417269e-22
BTF3L4	0.3258091	3.137823947163812e-73
B3GNT6	0.32566613	5.149074516983715e-25
FAM171A2	0.32543167	4.1947767419803724e-27
VMO1	0.32541803	2.75854636257272e-08
RP11-386G11.5	0.32521603	1.4002377939693343e-39
PJA1	0.3250033	2.2891365196868307e-37
ZNF691	0.32487595	9.974011146005114e-34
ME2	0.3243901	1.6377364787783768e-41
C20orf144	0.32433018	6.565700355927981e-29
PDZD11	0.32409728	6.362723917024558e-48
TRAPPC2	0.32384107	5.883514475441319e-38
POP5	0.3235864	5.525111373331756e-23
FSTL3	0.32347506	1.2378065729378904e-05
TCTEX1D2	0.32341158	7.219884935334938e-10
SKOR1	0.32330284	1.250779209232413e-30
FADS6	0.32315618	2.6786827482308194e-12
RDH11	0.32288128	3.650031506019841e-32
AC007950.2	0.32231238	1.3447417205625168e-24
RP11-486L19.2	0.32227775	2.1731330289719527e-27
RP11-553L6.5	0.32210004	1.0516462792786102e-25
SULT1A1	0.32202527	1.031811608985761e-52
RP13-514E23.2	0.3216846	2.3780594085639647e-16
KRBOX4	0.32167333	2.2653300436502766e-34
SPSB2	0.32097068	1.2078544489415325e-33
SGK1	0.3208547	5.503158541289307e-18
ATP5H	0.32078964	1.6221854314793295e-17
CTD-2542L18.1	0.32069018	3.8459100744441384e-42
NVL	0.3202406	2.9861933725922793e-21
MRPL43	0.3202295	5.452475855710011e-33
GPAA1	0.3201939	1.40586011603814e-24
CTD-2140G10.2	0.32016605	7.385906766618392e-71
SLC26A8	0.31995988	2.2278966935420156e-11
YPEL4	0.31941396	2.5492401012529063e-58
RP11-621L6.2	0.3193513	1.5607974588710236e-43
CRYBG3	0.31924883	5.503070383228655e-06
LRRC36	0.3189937	9.810714251055417e-37
LRRN4CL	0.31894112	4.3105819345733216e-19
C6orf226	0.31892958	5.194105195069552e-37
ZBTB11-AS1	0.3188352	3.026192510681909e-32
U91319.1	0.31874928	2.82753786934557e-33
ZBTB45	0.3182739	1.2796287177313786e-18
CCDC82	0.3180401	1.4914547793850187e-28
COPG1	0.31800932	1.6009049674839838e-29
OGG1	0.31782576	4.042402450054835e-32
DYNC1LI2	0.31771323	4.319996266591233e-20
RP13-516M14.1	0.3173072	1.8044852994830105e-09
TBC1D7	0.31719524	1.2840300113272924e-43
CLEC18B	0.3167936	1.2602677713030385e-22
BCAR1	0.3166771	1.9858186288706492e-34
DCHS1	0.3166378	5.9004169940126145e-43
FLOT1	0.31657407	8.806237244184947e-40
UBE2D2	0.31620598	3.958086842352816e-44
HOXC5	0.31619844	1.7445220000637372e-52
ATP6V1B1	0.31606802	1.1774688114933325e-78
FRMPD4	0.3160292	2.589176168325891e-43
HSDL1	0.3158563	5.010438849913914e-22
ZNF513	0.31563386	6.29780133437165e-22
SS18L2	0.3154565	2.3606341130683727e-35
WHSC1L1	0.31541115	5.0134759497568136e-30
KCNJ12	0.31530935	1.267569590582577e-112
ELP6	0.315272	9.642654645515314e-30
REEP6	0.3152528	1.2302657113620103e-19
ASB18	0.31517962	6.041645022823386e-74
SLC30A5	0.3148037	7.828977867849685e-52
KCNS2	0.31477514	2.710008781811608e-98
IMMP2L	0.31452364	7.994292237518746e-24
RP11-359I18.5	0.3141652	1.8995642598763883e-40
COX16	0.31364202	2.208959376318175e-24
LHPP	0.31287766	2.1450039461134975e-20
SLC9A1	0.31271613	2.0424341681905172e-17
C2orf69	0.31265762	4.012256237767003e-30
SMAD9	0.31259087	5.144388817061218e-12
CSNK1A1L	0.31248927	4.170628583824359e-29
CCM2L	0.31229708	1.893295503200893e-51
RRAGA	0.3121522	3.44444533796694e-33
CD63	0.31187	5.6805068980280713e-36
TCEA2	0.31183282	1.1656342141701024e-25
SNX18	0.31176934	1.2753561471958628e-20
KIF1B	0.3115442	2.2291498837521013e-18
FOXO4	0.31105664	1.1036393035011107e-19
STX8	0.31057578	3.8053197451364125e-38
DNAJA2	0.31020844	1.842790366636722e-29
RP11-758M4.4	0.3099447	1.1741219626241549e-32
TOB1	0.309631	1.1594219134958752e-08
BCL7A	0.30961978	3.5446493031714063e-37
YIPF6	0.30927628	5.859068844693182e-37
C2orf72	0.3091206	3.699885635444121e-36
SEC11C	0.30894476	5.2234266366647365e-18
MYOZ1	0.30884665	1.2846197473324352e-17
ELF5	0.30866504	3.008930840944043e-76
IRF7	0.30853885	1.6553816855140754e-30
RAB2B	0.3082558	2.333543038541521e-25
RQCD1	0.30824792	2.3616607569037497e-23
AP2M1	0.30777922	1.6166827292272433e-21
AC006160.5	0.30777016	2.7293602741684637e-19
TMSB15B	0.30771956	2.9377163313183573e-20
ZNF525	0.3073312	2.2666217484365766e-22
MT-ATP8	0.3069631	3.420132785849494e-13
GABARAPL1	0.3068679	2.7665235015727698e-27
FIS1	0.3068603	3.4977551075664797e-40
LAG3	0.30685622	3.5182249832429855e-18
KLHDC1	0.30645797	3.3554062818581665e-20
PVRL1	0.30637333	1.446482414730982e-20
CCDC120	0.30632037	2.542835834554538e-21
HENMT1	0.3062056	1.8910194033477472e-31
COMMD7	0.30614805	5.037400763916282e-24
CCDC53	0.30589432	2.1169917385735784e-25
RP5-1065J22.8	0.30570444	1.985073573641439e-27
GABRG2	0.3056232	2.4140523158121778e-70
OGFRL1	0.30554295	1.1960480268819826e-16
COPS7B	0.30474335	6.519131004020058e-33
ATP6V1B2	0.30414027	2.7959470062408977e-36
NOS1AP	0.30380678	4.8084690056858815e-11
MRPL21	0.30376014	2.6136866309167113e-51
GPN3	0.30335847	2.2476392585749806e-36
SNAPC5	0.30319017	2.8793067680909354e-46
HOXB-AS3	0.30304757	1.1907309797125776e-31
NDUFA4L2	0.30301982	7.292051991005887e-29
MAST2	0.30293193	4.995131313458132e-38
ZNF32-AS2	0.30285355	1.869658153112449e-22
AC006946.15	0.30283064	1.244948230563497e-52
CASC10	0.30258262	1.8720979444402054e-28
ATIC	0.3024755	1.1775331102787785e-37
CABP1	0.3019338	2.4487423690333592e-55
COMMD3	0.3018242	7.381720852619598e-35
MNT	0.3015326	7.987126076384717e-23
ZNF273	0.3014713	4.218602593287185e-28
SGK494	0.30130637	1.3423971317882254e-13
RP3-406P24.4	0.30127883	1.9513600563831212e-22
GTF3A	0.300759	3.1674417642528797e-14
LINC01273	0.3006207	3.051192050277563e-20
ATF7	0.30050197	7.314255168659078e-36
ACTR8	0.3002669	1.6346932477421306e-29
MEI1	0.30018038	2.5859123872191886e-32
RBFOX3	0.29989377	6.916866316320857e-53
SEMA6D	0.29988772	2.5294896717698608e-39
SLC35B1	0.2996343	3.862139801603919e-49
PPP2R4	0.29950145	4.151815381720183e-46
FAM21A	0.29944283	1.7024000770706669e-18
PTPRO	0.29936713	2.2428306450227658e-27
ZNF586	0.29930797	1.3441108328464315e-33
FH	0.29915303	1.2050299957058455e-35
CASQ2	0.29907086	6.789147877853744e-71
RP11-48B3.5	0.29887626	3.860889037290838e-31
DUSP11	0.29873517	8.654386507920482e-47
ARC	0.29863486	6.105511024967206e-23
RP11-354E11.2	0.29856205	2.5563740681697303e-54
RP13-20L14.1	0.2985464	4.652622004718337e-35
ZDHHC16	0.2984921	1.0098204310060145e-14
R3HCC1	0.2984782	2.4683897809010994e-29
RARRES2	0.29837915	1.3428444344649952e-55
LINC01114	0.29836074	7.640336260518478e-36
AC009501.4	0.2983052	1.2156219097675178e-28
C1GALT1C1	0.29829845	4.266088317060181e-22
PPP1R2	0.29788086	2.4572286506707072e-24
ZFP69	0.2978493	4.937743087421407e-16
RP11-274B21.10	0.29773402	8.54258886768606e-26
ATP8B1	0.29761323	1.3343994096067773e-24
POLR2J	0.2975596	8.857305334028718e-27
GS1-166A23.2	0.2974489	8.139408000728096e-15
CCDC24	0.29715514	4.4434383083848597e-13
DENND2C	0.29713196	2.276581878981932e-42
CEBPB	0.29705194	4.544934227128142e-09
RP1-90G24.6	0.2968842	4.4503500313852616e-26
NDUFS7	0.29640132	6.151937326413762e-29
TEX41	0.2960189	1.2985430696587302e-67
KIF1BP	0.29505306	7.345953661511079e-31
CHDH	0.29504386	0.6863393407630743
PTPRH	0.2948965	5.866485458037608e-38
CNTNAP4	0.29472408	9.858324076888009e-83
FAHD2B	0.29455176	2.9381455872148277e-25
RP1-39G22.7	0.29447404	1.7298653817222385e-30
C1orf43	0.29433602	1.025558000138344e-43
AP001626.2	0.29406205	2.3373447296245885e-30
SUPT4H1	0.29400012	9.187571837952481e-22
SPATA45	0.29359105	2.5505030752947754e-07
SLF1	0.29344916	1.69954142026561e-07
PPM1J	0.29342425	1.5541274618091293e-26
POLN	0.2929903	2.010474649921525e-12
CBWD5	0.29281363	2.3686934972402052e-18
GIGYF1	0.29279694	3.1713603879153874e-23
RGS7	0.29246473	4.985176520108793e-45
FRA10AC1	0.29238892	7.426535271445071e-41
MEA1	0.29211393	9.364956389205382e-30
CCDC62	0.29164875	2.5278226392063537e-16
PLEC	0.29147005	1.1421483928609802e-24
PIANP	0.2912045	9.598756352846365e-16
CEBPB-AS1	0.29105142	5.819391082838665e-36
ZNF585B	0.2910205	1.8822160617793276e-21
SV2C	0.29080608	4.346830015353854e-78
SLC52A2	0.29058197	2.1696264639131564e-32
GIPC1	0.29058114	3.863950894547603e-34
SLC22A18	0.29005992	2.0689843938347707e-34
RP11-21L1.1	0.28991035	1.0459096570008475e-36
HCRTR2	0.28973556	1.0083007731867135e-38
C1orf226	0.2896599	3.043326885576684e-12
MEMO1	0.28952196	3.427687870400333e-19
NOX4	0.28930694	6.835006427616155e-19
DPP3	0.2890019	1.8814887125621246e-24
FOXI3	0.2883394	1.0884876198697747e-66
C10orf88	0.28833547	5.102720681326699e-23
CTD-2325A15.5	0.28821522	3.264848765335986e-23
TMEM141	0.2881906	4.82214035389022e-35
ASL	0.2878402	7.527240430644548e-23
CCDC126	0.2877527	2.1264759599372816e-29
CMPK1	0.2872426	5.439986761529032e-48
BBIP1	0.2871213	9.133949892628284e-36
RP5-1021I20.5	0.2869746	4.514167731549068e-15
AP1B1	0.28695545	1.633831588850199e-23
ATP6V0E1	0.28675428	7.64770137804656e-17
NUDT22	0.28644764	2.2366389459844323e-32
GPX2	0.2859683	6.420381620858928e-87
CYB5R4	0.28563157	8.674017942514002e-33
TSPAN31	0.2853524	2.1652776747332743e-24
UNC13B	0.2852426	1.090034881507342e-24
PDCD5	0.28518078	5.736275928320099e-19
UGT1A1	0.2850089	1.8673301114690555e-66
PDCL	0.2849311	3.343827382843307e-36
TRAPPC10	0.28485852	7.534022124262654e-29
RNF208	0.28480396	1.096069018530394e-11
ATP1A1	0.28450593	4.0508730316651915e-17
NYAP1	0.28448987	3.6693658495947316e-40
COPS4	0.2843564	7.294064646336117e-29
TMOD2	0.28428298	9.535044726887782e-38
CBX7	0.2842225	8.407447254570209e-21
GPR82	0.2840952	1.5226473377873166e-29
TMEFF2	0.2840883	3.31440297232451e-58
NDUFV3	0.28381035	8.572881311989568e-24
RP11-567C20.2	0.28314275	2.1542684235694004e-38
CFL2	0.28281114	7.677048291291091e-52
COMMD2	0.2827984	9.282101255609748e-43
AGAP3	0.28279617	1.435515832988966e-25
AC114730.5	0.2826842	4.040714694629054e-35
TP53BP1	0.28239784	3.7863247807378037e-22
TMEM151B	0.28229794	1.0759317779861563e-41
CTD-2017F17.2	0.28228176	2.4717171267355583e-17
CERS1	0.28197232	8.135709361743268e-25
GATA2	0.28196764	2.421326807166597e-20
CTD-2308L22.1	0.28183973	9.41939694302237e-25
UBB	0.2816165	6.171329438554381e-12
RAB3D	0.28132838	8.063041780624646e-31
MTHFD2L	0.28091455	1.2546049277317252e-21
ZSWIM4	0.28042927	1.962073638180297e-20
SOBP	0.2802125	1.51985825386356e-32
TRAC	0.27987742	4.638189866268457e-75
MFSD6	0.27985024	2.3174885835215895e-31
TRDC	0.27931195	5.9725974513132145e-99
PPP2R5C	0.27930224	3.60074917356523e-29
RP11-77H9.2	0.27925536	2.51473934947659e-31
CMAS	0.27912363	8.519865404645743e-28
RP11-463D19.1	0.27910942	8.815705545320405e-18
JMJD6	0.27898392	2.5563338591423984e-18
CACNB3	0.27889737	1.1213400766297368e-37
FAM109A	0.27886856	4.769347244071317e-20
STX1A	0.27863935	1.8377747971701977e-44
PLEKHJ1	0.27855772	6.891511714198722e-43
CHST11	0.2784661	5.873846711312172e-16
DOK6	0.27767652	0.9428462001736178
PRELID3B	0.2773548	2.4656136625271415e-19
AF038458.5	0.2767596	3.431148794033085e-14
PFN2	0.27657887	6.982915412275633e-34
RP11-261N11.8	0.27644575	7.85393766981972e-62
TBCCD1	0.2763553	6.826467238330704e-19
NDUFS8	0.27612618	4.799569076329047e-43
TMEFF1	0.2758045	7.963403339128738e-18
UBE2W	0.27560762	9.327438477034393e-29
SPCS2	0.27540174	1.5418617892653265e-28
TMEM110	0.27511066	2.4289983472655956e-15
ZDHHC18	0.27506116	3.5486313809691546e-30
RP11-250B2.5	0.27491522	7.52532596960645e-15
LA16c-349E10.1	0.27461186	0.00030545210681583174
ILF3-AS1	0.27432993	1.9094173676981309e-22
PRDM2	0.27405238	1.3568145896883426e-27
RP11-121C2.2	0.27391165	4.7920455707880023e-23
NKAP	0.2735719	8.374592019676923e-36
BTRC	0.27316278	6.177496298963164e-23
RP11-793H13.11	0.27309605	5.798323950883186e-15
PCDHGB4	0.27308792	1.8750134549388673e-17
CREBL2	0.27275273	1.2480587261342595e-29
MTMR9	0.27255264	3.545179813965798e-19
