names	lfc	padj
LRRC43	0.44651315	3.394275590729614e-123
CD81-AS1	0.4464304	5.674333469798764e-134
NT5DC2	0.44593775	3.686739152853324e-145
AGA	0.44587556	5.326258650498737e-191
TOMM5	0.4453902	1.4749657378463177e-182
CCDC151	0.44498536	1.683320909864028e-124
ADCK3	0.44497824	1.3123303409464309e-154
TSACC	0.4447467	5.420366680219443e-118
SUMO3	0.44425258	2.611345281977313e-195
FUT8-AS1	0.44397065	1.5580896932287352e-137
ODC1	0.44393322	5.87061311061409e-73
ADSL	0.44349176	1.0851068277357218e-132
FARSA	0.44343168	2.5934826858749732e-247
FAM136A	0.44272837	2.931539753310405e-241
AARD	0.44258875	2.0720969927861508e-119
ZNF485	0.44254738	7.188035357630782e-126
TGDS	0.44231468	2.8286533932617546e-151
PTPN18	0.44216192	1.8067650208141533e-191
LIF	0.44196773	5.912473325308672e-125
RORA	0.44196254	7.759986819549272e-99
DKFZP434A062	0.44178048	1.610126418207861e-154
RP11-791G15.2	0.44167507	8.550303918655463e-109
ELOVL1	0.44156617	4.863566665124229e-190
MAGOH	0.44120032	5.697312476632651e-153
HMGCL	0.4411872	9.789347098890887e-150
CTGF	0.44118103	4.579456339254205e-61
PARP16	0.4411566	1.164694058628951e-130
CAPN2	0.44104663	3.598024123026804e-170
CTB-32O4.4	0.44091794	3.383996132020913e-122
CREB3L4	0.4409081	5.539645961511717e-141
AKR1B1	0.44078526	2.436334461498561e-271
AKR7A3	0.44027188	1.5098130241509583e-106
DAP	0.44021204	2.0322749801254378e-224
RP11-383I23.2	0.4397193	1.2217473320030007e-81
H2BFS	0.4395321	6.483696476642562e-117
RPL30	0.4394672	5.446543060889138e-82
LRRCC1	0.43946362	4.1255834157483157e-85
TRABD	0.43934196	2.2539183104842106e-141
PEX11G	0.43924242	4.444211475951532e-85
MTG2	0.439001	3.5034583617407194e-154
RP11-29B2.6	0.43895724	4.686240160843947e-13
RAC3	0.4388581	7.02155330444093e-133
HDAC1	0.4388541	5.6302717507217035e-90
TTC23	0.4387323	7.05863451230844e-110
NUDT10	0.438498	1.0542056741035259e-255
PCGF5	0.43848905	2.519074153552151e-71
RASL10B	0.43789306	1.3706219398542043e-142
RP11-109G23.3	0.43778533	2.9551308749244394e-145
DHRSX	0.4376898	1.125027325406287e-211
WDR43	0.43730015	7.597375826186936e-120
RP11-554J4.1	0.43721738	2.711810428340675e-165
SERPINB9P1	0.43715313	1.890255782085753e-98
PEF1	0.43706235	3.065804983663821e-131
ACTG1	0.43668833	9.481057756124125e-159
DHX32	0.43666637	3.5502225637562044e-87
DOLK	0.43642285	2.7105907059640346e-221
PDE6C	0.43640026	2.4225409990602327e-100
SNRPD1	0.43633687	1.939213491872354e-166
PDE2A	0.43626574	2.9308892820830425e-86
GRPEL1	0.4362405	1.8644725774465347e-307
RP3-522D1.1	0.43618193	5.418003532599032e-156
FITM1	0.43592942	1.3286374784406238e-105
IMP3	0.43582335	5.275624593513145e-276
RAD51B	0.4357542	2.1828062875490454e-132
THAP7	0.43564743	3.152037106803148e-245
SLC9A3R1	0.43544662	2.8869709527781888e-126
RP11-706J10.2	0.43541238	5.357004742426579e-108
TEX264	0.43538788	2.4192216393837118e-175
MESP1	0.43500754	1.562679955203421e-137
RPP40	0.434977	3.934559499367091e-188
MRPS23	0.43494102	0.0
C12orf29	0.43493477	1.511005844283338e-189
ELP4	0.43469802	5.470523543258496e-128
RAD23A	0.43441683	3.0824870081231916e-185
MFSD7	0.43434072	9.39847915890265e-137
BCL7B	0.43428552	0.0
COL28A1	0.43425062	2.860852264617147e-137
LYAR	0.43387014	2.359541791202866e-126
CSRP2	0.43375912	3.7842752597602746e-53
EIF3H	0.4337044	2.046517428108478e-204
IGBP1-AS2	0.43369004	2.6287438092285064e-137
PGAM1	0.43325496	7.277479115793677e-295
LAP3	0.43311557	1.0682792910287831e-216
SF3A3	0.43308973	1.2360735982153044e-220
GCSH	0.43284312	3.471406596850302e-114
ANKRD18B	0.4327558	9.153916771392517e-91
PECR	0.4326055	2.2394416838819024e-124
ZC3HC1	0.4325434	2.8158758322165652e-282
RP11-490O6.2	0.43249667	3.692875385191564e-166
OCA2	0.4324487	2.439297936332975e-99
PREB	0.43205824	6.822602393482982e-177
EIF2D	0.43198392	1.5461466665534083e-176
RP11-44N21.1	0.43186834	9.366514150569794e-112
CCHCR1	0.43183693	5.445581143844371e-126
EIF4A1	0.4317287	4.819815026217938e-133
FAM101A	0.431633	1.4440941754472407e-104
RPS21	0.43159273	3.7804832186185215e-65
ATP5G1	0.4312513	1.6432943438212186e-109
ZNF397	0.43122086	9.906362593636982e-98
MDH1B	0.4311683	7.351490809815304e-59
HPR	0.4308895	5.322551037736406e-70
RNF130	0.43053296	4.7959201604448696e-114
RP11-156L14.1	0.43053216	1.9276350992207632e-143
MRPL3	0.43018433	2.925518398532194e-235
OSTC	0.43017226	1.1827376681845205e-123
GABRE	0.4301405	2.1574945210838215e-138
ACP1	0.4301291	0.0
LINC00886	0.43011603	5.948792866043603e-89
RPL34	0.43006852	6.115360957054565e-91
RP11-112J3.16	0.4297754	7.203977379417338e-141
GDE1	0.42959464	1.1546580667271146e-218
GPR143	0.42953023	2.827481682349844e-142
SEC16B	0.42940417	1.7566984338998925e-115
KCNN3	0.42932105	6.889296988689826e-114
RPL39	0.42922586	1.3087581832914786e-58
STAC	0.42887273	6.602337066006236e-93
POLM	0.4286791	8.646775946094822e-132
SH3BGRL	0.4284613	1.0078189952029377e-214
RAD51C	0.42812493	1.2219981816571313e-182
ADAMTS19	0.4278753	8.40443313573601e-101
KEAP1	0.4276462	5.1417678719584334e-241
TTC12	0.42718005	4.573156911803389e-80
RP11-42O15.3	0.42711973	2.272756221267568e-98
CACNA1C-AS1	0.42692408	1.3353890998663876e-142
RNMTL1	0.42692164	6.066727113105282e-258
P2RY11	0.4266916	1.5903436141367464e-125
TNFRSF10B	0.42647007	1.0449529526632039e-86
MARS2	0.4261037	9.359378957889351e-106
PSMD3	0.42599565	1.6355028653038212e-180
LCMT1-AS1	0.42564783	7.090738744473287e-126
TGIF2	0.42535666	2.137703699153053e-71
CTB-161M19.4	0.42513576	8.69399849515088e-109
EMG1	0.4250662	8.679304530682489e-191
NABP2	0.42417958	0.0
RP11-290O12.2	0.42414683	4.1810930149574307e-100
RPS28	0.4238786	3.1345653446889246e-71
TMEM217	0.42377338	9.587598281887549e-128
AMZ2	0.42376512	0.0
MACROD2	0.42373404	4.7958669277335324e-111
CCT4	0.4235114	1.3040977952898488e-223
TUT1	0.4234724	4.756099979825861e-117
NOP2	0.42342743	9.485889315968745e-94
PFN2	0.42340657	1.0259746766401684e-260
PPRC1	0.42321068	3.9716169386084235e-123
TXN2	0.42314717	0.0
DIRC2	0.42298943	2.8403867061055937e-140
ATRAID	0.42293888	1.6113818661554325e-302
RP11-307P5.1	0.422911	1.5134103033526927e-97
SMYD5	0.42263892	1.781144047638701e-121
RP1-197B17.3	0.4225124	5.959116676351251e-136
ISG20	0.42222974	2.2435081700950544e-96
MERTK	0.42218497	5.23798481912483e-137
ORC1	0.42208096	3.482898749072719e-83
C12orf57	0.42194656	3.423418952429778e-232
CNTD2	0.42193776	3.64933887763856e-108
GEMIN4	0.42173982	1.1724298568286518e-115
RP3-512B11.3	0.4215181	1.5680435324477743e-114
NELFE	0.4214806	3.6129679915863994e-233
IDH2	0.42126298	2.178728293361925e-148
PABPC4	0.4211655	5.590322557523891e-162
LGMN	0.42108932	3.432863720246187e-220
E2F4	0.42088282	1.7693098171400668e-175
GYLTL1B	0.42084992	6.630758839957033e-106
FXN	0.42082497	1.494779216837892e-223
UFC1	0.42067358	6.655379495962803e-302
FZD7	0.42058745	1.8712501612750937e-70
LSR	0.4204369	3.008556998340958e-147
RP11-25O10.2	0.42033648	1.6004587228625756e-84
ISY1	0.42031166	4.428324727954197e-151
UFSP1	0.4202832	7.111867869401428e-97
IMPDH1	0.42013678	1.432713145090344e-215
RUVBL1	0.42012718	3.0070244976507014e-166
GS1-600G8.5	0.42011148	1.853006576634465e-107
ZNF716	0.4200996	1.8780687134956675e-171
RP6-99M1.3	0.4199686	5.029257549841563e-113
GRAMD1C	0.4199358	3.2819045615096674e-93
MAF1	0.4196385	2.6918920107115804e-193
SIRT5	0.41955587	7.988460760765255e-127
NMRAL1	0.41945118	5.6394495557615984e-126
CUEDC2	0.41920206	4.4734612281096576e-210
RP11-278H7.1	0.41853493	5.211774445398392e-117
TGIF1	0.41847843	5.8572051983023e-54
AC145343.2	0.41836587	1.2111895587844249e-98
DIAPH2	0.41820586	6.508556419659107e-100
SCNN1B	0.41818854	1.2162632296739053e-240
COL4A5	0.4180654	9.672868953670215e-66
RP5-1148A21.3	0.41792113	6.325211245967387e-125
METTL21A	0.41791022	1.5327769484915545e-190
RP5-858B6.3	0.4178774	1.715796416717192e-124
MPHOSPH6	0.4178481	3.621430648312954e-234
EBPL	0.417763	1.1851155864101042e-193
PARP3	0.4176566	3.617760062538607e-87
HLA-A	0.41750187	1.7673199683734916e-109
RP11-573D15.3	0.4170908	4.495961010731941e-137
EXOSC8	0.41705713	5.730818498033841e-113
MYL3	0.41698107	1.0877563782185723e-144
HILPDA	0.41685376	1.2020763775864873e-126
TCF19	0.41672853	6.10610025119403e-28
LINC01164	0.41663122	9.786879633051395e-68
ST3GAL4	0.41660276	2.424824820673435e-145
FDX1	0.41656196	3.972518222572793e-223
IGFBP4	0.41655886	6.805177391607978e-151
CNPY3	0.4165044	1.032046930671835e-181
C1orf123	0.41638717	0.0
SCAMP1-AS1	0.41616097	2.346744330117541e-135
OPLAH	0.41599786	1.6021859835801096e-146
LINC01184	0.41592553	7.605613577907309e-250
LINC00240	0.4156218	1.6388130508171583e-100
AIMP1	0.41553906	6.91808190710357e-129
RP5-903G2.2	0.4155079	3.3033073637192975e-86
RP11-527D7.1	0.41548887	1.4223456634727731e-99
OXA1L	0.41529164	1.2520573182233393e-158
LINC01126	0.41519332	7.536317438918065e-120
RFC4	0.41489795	5.241587382745355e-65
FHL1	0.4145924	4.537995051386041e-129
SRSF2	0.41458508	2.0198127711471698e-115
RP11-572M11.3	0.41456535	1.4391993198915676e-139
DNAI1	0.4143521	2.851244566526412e-139
SSPN	0.41422096	1.3789350779476422e-123
NEURL3	0.41412565	4.201589458531486e-139
UTP4	0.414121	9.298693566434547e-160
HLA-DPB1	0.4139204	1.3295068258282318e-121
AC046143.3	0.41384906	5.083885429903476e-101
Z83844.1	0.41383502	5.236802959385965e-81
IGFBP2	0.41380468	6.891184315176872e-58
XRCC6	0.41378352	6.154029101427683e-181
ZNF232	0.4137415	4.0263173464574195e-206
KIAA0040	0.41373774	1.1629467357621042e-58
CHID1	0.41371703	1.2990219967460903e-227
CES1	0.41358146	5.663097136890943e-109
COMT	0.41307378	1.8253885602128457e-229
JMJD8	0.41268516	2.2671426739629184e-176
RNF126	0.4125547	2.751255391723229e-162
TTC39B	0.41248646	8.972542116830732e-95
RP11-12G12.7	0.41240838	5.943687872599599e-112
CTD-2555O16.4	0.41223916	6.589965763365992e-84
RP5-874C20.8	0.41178462	7.641139530112209e-137
NEDD4	0.41172427	1.2408790339162526e-78
AC009120.11	0.4116407	2.1869981516112052e-83
KCNJ13	0.41137436	2.332930267575092e-114
EIF2B1	0.41131333	0.0
NXT2	0.41130596	1.1465140865924446e-110
GNB1L	0.41123307	9.389037686336166e-143
ESR2	0.41122705	7.932287456731263e-64
PSMC4	0.41105053	2.6334136264809044e-185
SLC25A38	0.41091424	2.18357731506794e-177
LDB2	0.41088575	3.515666405324418e-85
UHRF1	0.41086778	9.22958237984033e-62
PEX7	0.41071936	1.5033774526327234e-239
URB2	0.41018477	2.4916493147052035e-96
CYP2U1	0.4101377	1.5363923311313624e-112
UBL7	0.4101184	1.136580349064452e-264
INO80C	0.41000977	2.0930685027153846e-304
QPRT	0.41000378	1.7037412559214573e-86
SLC25A21	0.4098492	2.846800068082112e-68
MFAP2	0.40982175	6.634688606184317e-111
ETV5	0.40938357	6.26718647133717e-73
TRMT2B	0.40913105	1.9168641260597025e-86
SIVA1	0.40898004	1.2594725816858654e-95
GADD45GIP1	0.40894726	1.5812864427241494e-246
RFNG	0.40876532	6.427823373775202e-164
C11orf1	0.40870568	0.0
PDCD7	0.40869498	8.842710762896874e-91
ZNF346	0.4086361	5.788840147070292e-132
APOM	0.4084824	2.0478997644862235e-185
IL4I1	0.40845364	4.541952183102698e-115
TEX26	0.40773904	1.830621939278266e-105
CCL25	0.40770382	1.4292778164666288e-118
AXL	0.40761867	7.64909071992798e-85
NUP85	0.4072591	1.2977997777648257e-125
IL10RB	0.40715355	1.6076280064574082e-223
SNX7	0.4068575	7.069429173139607e-118
RPS13	0.40666947	1.375550577252616e-111
THOP1	0.40665457	3.731905356740856e-159
IGF1	0.4065912	6.691607415628426e-112
POLE3	0.40645024	3.5111351870058384e-114
RAE1	0.40623716	1.738165785359724e-275
SMTNL2	0.40609208	1.1847338229877137e-145
PDRG1	0.40556526	6.329259435845834e-91
TOE1	0.40532985	3.2445010733192584e-143
TEX15	0.4045352	2.2306629224584833e-120
ART5	0.40451077	7.435916954701584e-118
NR1D1	0.4043248	2.095899921069215e-77
MMP11	0.40429112	1.556568711932412e-117
SLC35C2	0.40395093	7.309114819700255e-190
TFAP2C	0.403849	1.388276607125736e-70
NAB2	0.4037246	2.9668798543322267e-90
CCDC47	0.40354705	3.0211032154298827e-109
EDNRB	0.40354154	1.2050616475146626e-60
SMOX	0.40343076	2.7602588668607817e-120
CDC34	0.40340078	1.9884329834766628e-119
CADPS2	0.40338144	2.971507757159102e-101
PROM1	0.4033426	6.542872518040284e-77
DHFR	0.40331247	4.774125454468261e-52
TRAF3IP2	0.40296254	3.0536514701282807e-174
ALDH3A2	0.40287733	9.303969614211078e-134
PRMT5	0.4025653	7.884267526690292e-113
FGFR4	0.40251887	9.305676685871996e-62
URI1	0.4024816	8.778670779149888e-92
CCT6A	0.40245217	2.8066706692005444e-142
BAX	0.40179393	2.686367990573538e-140
TRIM25	0.40158194	4.985750083034072e-105
RP1-265C24.8	0.40156573	3.007587163097176e-73
CHAF1A	0.40145913	1.9578223814080542e-63
NMNAT3	0.40105882	6.579545172924129e-129
TFDP1	0.400832	1.6823751142353908e-158
MTX1	0.40082708	2.3113730452407255e-204
SLFN12	0.40077868	1.3965341990090426e-79
ZNF598	0.40068555	1.3258367414795268e-111
RP11-10C24.2	0.40062094	3.1929395024765123e-86
IRF5	0.40057126	9.231259973336767e-68
CCT7	0.40048552	1.0220600903734075e-204
PSEN2	0.40032488	1.0007913609249488e-149
PSMB3	0.4002887	9.761104105420262e-172
SIRT3	0.40015355	3.031157776041364e-214
RP11-1072A3.4	0.40011036	4.612679290025509e-90
CCDC8	0.40000254	2.9587455015021146e-95
KIAA1257	0.39976677	4.526894353822038e-86
RAB11FIP2	0.3995198	8.498074728891892e-42
ARRDC1	0.39942658	9.123259913462196e-210
OXSM	0.39893782	1.8128283850088744e-192
DIO2	0.39879304	5.483408933660182e-109
RRP12	0.39857608	6.276085635021266e-110
CCT3	0.39846474	1.6876775978931743e-203
FAM114A1	0.3984431	1.743267089605686e-71
NUDT7	0.39820012	5.043238317920691e-149
SLC25A23	0.39772555	2.7371885857531187e-184
FANCL	0.39712328	1.4383692465089108e-125
ECHS1	0.39701638	3.175807788644896e-271
CKLF-CMTM1	0.39697024	7.449446546970045e-64
ZMAT5	0.39677444	7.121519502312141e-269
HN1L	0.39641756	3.535327442147064e-147
RP11-307C12.11	0.39635804	1.271717582907628e-81
TNFRSF11B	0.39621532	2.2957461128935853e-121
DHODH	0.39613572	7.482711035272841e-181
RP11-114H21.2	0.39604178	5.015584717007955e-106
CTD-2015H6.3	0.3959627	2.1955112218586193e-85
PNO1	0.3957298	4.562041292153351e-194
RBMX	0.3956577	4.032421892303402e-107
CRYGN	0.3953965	1.5188046422279577e-105
GSAP	0.39532244	4.815782528243451e-87
ISOC2	0.3952994	1.582939559229217e-195
TCF7L1	0.3952429	3.197640726865569e-40
DFFB	0.39508352	1.4319545920895853e-116
PFKL	0.39488816	5.348227348883711e-259
HHLA3	0.39485908	1.4023828787414034e-210
RAN	0.39439934	8.78866303194336e-140
SLC35F5	0.39425752	2.1547428474491178e-86
CCDC58	0.39387804	1.0197185300085108e-186
CTD-3193K9.11	0.39371118	1.5664061300928905e-135
MIR181A1HG	0.3936544	1.03585116023156e-74
NUDT1	0.39357626	3.3646096127439935e-85
MAPK15	0.3935463	2.814797153706938e-174
RP11-10K16.1	0.39354062	9.169700437952613e-73
POLR2C	0.39342198	1.7377568304767312e-299
HSCB	0.39341116	8.560081450573361e-296
RP11-456O19.2	0.39319798	2.4768948226766028e-51
TULP2	0.3931499	3.05720803489015e-132
TIMMDC1	0.3930123	7.2244625039949045e-186
EMP2	0.39298898	1.2815772023391323e-73
CRTAP	0.39290056	2.109224222319018e-73
SNRPA1	0.39266053	1.161390620360735e-195
PEX19	0.3924914	6.517588619427612e-120
MUL1	0.39239874	1.571906783603627e-124
TXNDC12	0.3923436	1.0778900352988994e-147
LINC00461	0.39225215	7.024021788395364e-08
DPM2	0.39207813	1.8670470596919994e-181
EFNB1	0.39203373	1.8114418325839746e-60
EFEMP2	0.39202988	2.545064406151755e-161
INPPL1	0.39197147	5.77048001540973e-88
TBL3	0.3916198	3.5056000155243377e-152
AF001548.5	0.39149803	2.6487404304400172e-114
GYG2	0.39129177	7.766951321351778e-178
SLC12A4	0.39123884	2.8291875400353387e-70
SLBP	0.3909799	2.9426518587076546e-66
SNAPC2	0.39089927	5.8191048544139723e-182
FTSJ2	0.39085713	7.298915799935603e-207
DNAAF5	0.39062464	2.877283050296885e-84
UCHL3	0.39039922	9.107762088012191e-123
ECI2	0.3902415	5.87102118326909e-139
C6orf141	0.39020655	5.691395108801328e-84
MAD2L2	0.3901771	2.384050964611182e-262
PELO	0.3900895	1.063022522527469e-126
EML3	0.38999528	4.5420135076834687e-110
DUS3L	0.38995034	9.048730364778403e-127
KCNG1	0.38979864	1.0971464009327201e-123
ST6GALNAC4	0.38941133	3.0193151511217616e-104
AC002116.7	0.3893995	4.667924806909619e-108
NDUFB2	0.38936296	5.5735703715950665e-89
INTS10	0.38933247	2.0567009367320877e-179
RP11-73E17.2	0.38923305	8.270429890616882e-172
P4HB	0.38905737	1.3058134976178311e-198
UBXN8	0.38882658	1.0556931467356274e-153
HYKK	0.38873503	6.801249579361597e-96
REEP6	0.38873363	2.6588486585604783e-192
GABRA5	0.38795614	2.9952708306912136e-85
SPG20	0.38783896	1.6060201149198483e-57
PMF1	0.38747308	6.995665279464944e-140
RP4-591C20.9	0.38741362	9.136276905060147e-55
PIGW	0.38735062	4.695338153959068e-58
CAPZA2	0.3870877	6.776917490110589e-198
DRAM1	0.38670692	1.9315954205592397e-79
C14orf93	0.38649386	2.8995138897718673e-142
KLF1	0.3864573	3.241446501567772e-102
CTDSP1	0.38643196	8.164072244451729e-77
CTC-467M3.3	0.3863501	1.0474318175384101e-91
RANBP1	0.38625267	7.520045744353157e-87
HSPA14	0.38624793	1.13923571334402e-142
HDDC3	0.38616845	2.08022677484513e-198
SLC1A3	0.3861152	6.900125045617869e-84
SRI	0.38587892	5.420184994012012e-199
TMEM185B	0.3858651	6.968715929014948e-112
RDH12	0.38580537	5.299099878439372e-78
DPH5	0.38540167	7.581978725477506e-105
FASN	0.3846902	3.0261776427913598e-112
L3HYPDH	0.38468477	1.1425503708683918e-78
DDX31	0.38465744	6.7939407074868e-93
RP11-767C1.2	0.38462996	1.9848376642824758e-108
LTBP4	0.38454443	1.1326651772898058e-72
C8orf89	0.3843957	4.0463930915788005e-176
SDR39U1	0.38431737	5.608515748911176e-220
WWOX	0.38428026	4.052688284168003e-156
MYBBP1A	0.38426483	7.924124391786197e-104
TM6SF2	0.38420463	1.7389924170080074e-70
UTP20	0.38412493	4.7513513290417114e-89
MDFI	0.3839342	4.6793358462808794e-111
SF3A2	0.38376516	1.3710342387057904e-154
NOL7	0.38373935	8.565100388055002e-157
SNTA1	0.38372433	6.900013802774185e-144
TPM2	0.38363358	1.20840939357487e-84
SLC25A37	0.38335928	9.53394152346339e-86
RP4-545C24.1	0.38333952	8.577918972008107e-131
HMGN5	0.38312453	1.22050484379567e-59
NOTCH1	0.38306022	5.716692177818767e-50
TMEM80	0.38275567	3.542785573763313e-131
TSTA3	0.3826064	1.4837361503232788e-117
CCDC61	0.38255057	4.009292747588969e-110
RPL15	0.3825393	2.9134673464046375e-98
C8orf37-AS1	0.38246596	1.4010586730076185e-138
THNSL2	0.3824166	1.226839074403605e-154
SRSF3	0.38226122	4.4662300310779045e-65
RP11-817O13.9	0.38211593	3.1973071538588058e-170
HSF2BP	0.38191053	1.2750994535975168e-102
WDR54	0.38184315	8.257596044781697e-133
XAB2	0.3818005	5.066054355159755e-100
U47924.31	0.3814209	9.109591761227883e-125
RNF175	0.3812489	3.2345676050429465e-124
PLS1	0.38110152	7.960684332106714e-102
HS6ST2	0.38109443	1.2003878668312546e-71
SCN5A	0.38099033	7.06215570265897e-89
FAM58A	0.38096663	4.345116220083438e-275
FUT3	0.38093242	4.548776981517662e-34
CTSL	0.3806578	1.348090249650291e-177
MTFR1L	0.38065004	2.761056833094701e-213
AC005324.6	0.3804101	1.0101368044284775e-114
BAIAP2L1	0.37986946	7.031618330989341e-93
CTPS1	0.3793588	7.138228669315887e-96
WRAP73	0.3792408	7.273225400841241e-203
AMT	0.37909544	1.0127352580536629e-161
RP11-390P2.4	0.37906757	1.5140343573931193e-152
RPS27	0.37899157	2.767287996632472e-27
C14orf159	0.37895778	2.2645563322323975e-113
TMEM47	0.3789174	1.452471507187176e-55
HYAL3	0.378675	4.0675442696307683e-106
GBE1	0.37859002	5.002007990211806e-140
MAP2K6	0.3782418	1.0452078852409505e-135
ABHD6	0.37806046	1.3383969305534642e-88
GLDC	0.37793827	6.213763838209125e-71
BCL2L14	0.37770593	2.194174860387425e-71
C7orf50	0.37763962	2.116947049112268e-112
RP11-67L3.4	0.37740391	1.8300399748671108e-121
POLR2L	0.3771619	6.60975903554273e-156
NACA	0.3768572	4.518748581578976e-101
RP11-128M1.1	0.37667474	3.7378988355902564e-90
CHD1L	0.37666768	2.1442074992966376e-91
RP11-977G19.14	0.37662148	3.532716780685692e-118
TNFRSF10C	0.37659508	8.202741856143155e-105
RP11-686D22.4	0.37647212	7.060382332364724e-87
TBL1Y	0.37626857	2.262980776839636e-59
RDH13	0.37591556	4.751922514326069e-137
DHRS4	0.3758664	1.757274182948262e-110
ACAP1	0.375741	2.334658141314207e-106
HLA-DRA	0.3756777	6.798067053336871e-93
SLC25A15	0.3756016	1.3327239602672534e-73
WDR24	0.37536758	2.0073034208273453e-186
CTD-2517O10.6	0.37516952	4.361241762338979e-134
GLUD2	0.37511614	9.476365961704819e-136
PRKAG1	0.37510085	1.1016766248862386e-136
SNX8	0.37505358	2.5325291319600873e-123
FAM104B	0.3748505	4.69169733895632e-198
KAZN	0.37482217	9.874687906261699e-67
AC004556.1	0.37478876	1.973276901283035e-93
SPATA5L1	0.37463072	3.5195449489165405e-112
MRPL15	0.37453973	8.819657962389944e-243
PDSS1	0.37453625	1.6417700103535674e-182
OGFOD3	0.3744227	1.7952633697643324e-144
BLOC1S5	0.37438607	2.0367631883567384e-130
SLC16A1	0.37427977	2.3035040357645983e-59
TMBIM6	0.3741352	2.9720457738759303e-223
ARL2	0.3740315	9.492575855649149e-166
GPS1	0.373769	3.2698614517739666e-248
RP11-425A23.1	0.37357703	5.062022194620835e-121
DUSP22	0.37333816	7.166916256380274e-117
RP11-21L23.3	0.37328774	1.154565443576572e-101
FGF2	0.3731361	1.6315906194614736e-81
DCPS	0.37297222	3.957782680548016e-230
ZMYND15	0.37286937	1.5645397487104126e-40
PARVB	0.37285283	4.274107959399041e-185
RPL27	0.3727846	5.53103550768803e-54
SHQ1	0.37258312	2.969567293523167e-116
RP4-625H18.2	0.37253898	1.3161736937480352e-118
PRICKLE3	0.37228978	5.045307071260887e-106
XXYLT1	0.37219706	2.0807804199686956e-210
N6AMT2	0.3721379	3.5392057111322204e-135
EHBP1	0.37210286	1.5790230020106386e-73
SEPT1	0.37188956	1.2749401452495189e-186
BOD1	0.37182996	1.78700286937097e-147
STPG1	0.3718218	6.820034396921883e-168
DDX55	0.3717322	2.596773126196855e-124
ROR2	0.37170848	3.3795420472580604e-75
ANXA5	0.37153208	1.6188632181858537e-52
RP11-513G11.4	0.3715173	9.371919477478535e-96
DTWD2	0.3712663	8.687229763386809e-106
LINC01090	0.3711251	2.901368929815849e-91
TMEM182	0.3709205	2.8158667279382834e-114
EPHA2	0.3707401	9.984627351056866e-75
RP11-402D21.2	0.37068808	3.853476989428534e-102
TXNRD2	0.37062573	1.0882393212445436e-151
CRB2	0.37047657	1.1364895772144083e-37
MBNL3	0.37041703	3.313495308262905e-122
PNPLA3	0.37025568	1.4044097416807275e-86
RBBP9	0.3702151	3.418875575618175e-106
HSPBP1	0.37016487	3.644918534392769e-162
PLAT	0.36995077	2.259897683978677e-171
GGA2	0.3698781	2.8371459022610165e-97
HSPA2	0.3698078	6.323335946734211e-89
CHTOP	0.36970162	9.317989667522234e-97
MIF	0.36961022	6.3777037348112986e-102
TMEM126A	0.36943936	6.564208267955572e-250
SCIN	0.36942527	2.2396611548775662e-156
MRPL52	0.36933017	6.199390213347781e-199
NME6	0.36918724	1.0485909530591949e-232
BNIP1	0.36912888	1.4778196337740035e-154
XYLT1	0.3689957	7.263989007257735e-78
CTD-2336O2.3	0.36895844	5.746382773670048e-110
CSRP1	0.3688315	8.244552609385498e-93
RD3	0.36870843	6.512075904277594e-118
C19orf24	0.36863202	3.9401937833234415e-192
AKT1S1	0.36827636	7.474352357676247e-120
PMPCA	0.36817303	1.8434596322804454e-230
USP2-AS1	0.36814788	6.688073566390685e-117
RP11-275I4.1	0.3680034	1.3912035184266822e-77
GFAP	0.36799133	5.663225589365808e-152
ACAD9	0.3678706	9.080262409845323e-79
RP1-261D10.2	0.3677888	8.873166634957054e-25
RRP7A	0.36747634	1.8626033481398837e-103
ARAP3	0.36723092	3.6187744301868447e-97
ACTRT3	0.36711276	3.7916917794993043e-81
ERRFI1	0.3668541	3.996327054884814e-74
ZNF530	0.3668505	1.2619977480921152e-93
SLC23A3	0.36682868	5.696616020161415e-89
RP11-517B11.4	0.36665028	2.1256441897584538e-111
TEAD3	0.3665671	3.7371040585462556e-100
MPDU1	0.36642292	1.3021663938174258e-69
CHMP2B	0.366346	8.152061894513182e-152
RP11-363E6.4	0.3662627	1.2094923306542873e-80
RAB3IL1	0.36612457	1.1423240866577938e-128
ZBTB42	0.36604875	7.913299719564867e-115
SCAMP2	0.36593768	1.4675932208064102e-204
RP11-159D12.11	0.36590517	3.5406186618862e-181
FKBP4	0.36580428	3.6743265289595406e-130
PRKAB1	0.36570126	3.732182732968471e-113
AIFM3	0.36537823	1.533962233141522e-99
TCFL5	0.36529452	1.7828910359199525e-126
C1QTNF2	0.36514646	6.401908987914974e-112
FASTKD2	0.36504054	1.2788936740229513e-120
PRELP	0.36502072	1.0491566444555284e-86
VWA9	0.36496094	3.431061811390002e-163
SOX5	0.36488393	6.102525041699266e-92
CYR61	0.36476555	1.9085304519471006e-46
PKN3	0.3647534	9.092784628839137e-75
C9orf142	0.36457258	1.1162121545212879e-156
FASTK	0.36420062	6.423350328078049e-104
HSD3B7	0.3640715	5.724330256350941e-103
TIPARP-AS1	0.3640691	1.5132772581769846e-98
MRPL49	0.36341467	4.298561475093864e-117
ZNF367	0.36314556	4.533843403920161e-67
B3GAT3	0.36307785	9.922608765831753e-185
POLR3K	0.36297214	3.797196584278794e-85
KIAA1147	0.36277968	1.4510529464154187e-79
